timestamp,packet_size,ttl,proto,csum,src_ip,dst_ip,src_port,dst_port,tcp_flag,type_icmp,code_icmp,csum_icmp,port_no,rx_bytes_ave,tx_bytes_ave,request_type,id,label
15:40.0,54,128,6,0,192.168.31.185,31.13.72.8,61119,443,16,0,0,0,0,77.64444444,609.2071729,tcp,31.13.72.8192.168.31.18544361119,normal
15:40.0,92,128,6,0,192.168.31.185,54.208.62.70,60846,9000,24,0,0,0,0,75.25925926,609.1035657,tcp,54.208.62.70192.168.31.185900060846,normal
15:40.0,60,241,6,18839,54.208.62.70,192.168.31.185,9000,60846,16,0,0,0,0,608.993591,74.71428571,tcp,192.168.31.18554.208.62.70608469000,normal
15:40.0,103,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,81.61783439,608.8922707,tcp,52.7.247.124192.168.31.185809560835,normal
15:40.1,60,241,6,17976,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,608.7823824,81.48101266,tcp,192.168.31.18552.7.247.124608358095,normal
15:40.1,292,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,881.8203711,608.7189752,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,292,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,881.5876085,608.6555934,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,294,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,881.3558185,608.5926371,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,60,92,6,11350,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.4828966,881.0319401,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,115,92,6,11288,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,608.3842,880.7299961,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,294,92,6,11108,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,608.3213357,880.498818,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,880.1732966,608.2105158,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,272,92,6,11129,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.143314,879.9338583,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,1018,92,6,10382,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,608.2252198,879.9881936,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,879.6632573,608.1144855,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,272,92,6,11127,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.0473432,879.424302,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,1446,92,6,9952,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.2146994,879.6470126,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,879.3225933,608.1040335,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,1446,92,6,9951,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.2713116,879.5451689,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,1446,92,6,9950,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.438523,879.7675697,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,879.4434851,608.3278787,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,1446,92,6,9949,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.495012,879.6657513,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,1446,92,6,9948,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.6620786,879.8878431,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,879.5640925,608.5514559,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,1446,92,6,9947,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.7184447,879.7860502,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,1185,92,6,10207,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,608.8333333,879.9056013,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,77,92,6,11314,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.7273271,879.5912294,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,879.2681018,608.6167796,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,1002,92,6,10388,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,608.6951584,879.3161189,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.1,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,878.9933516,608.5846614,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,290,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,878.7630962,608.5212109,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.1,288,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,878.5322392,608.4573875,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,60,92,6,11335,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.3481983,878.2125,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,102,92,6,11286,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,608.2474124,877.9094104,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,270,92,6,11117,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,608.1800995,877.6721311,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,877.3507608,608.0698368,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,77,92,6,11309,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,607.9641934,877.0386115,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,1446,92,6,9939,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.1308671,877.2604288,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,876.9395947,608.0206801,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,1446,92,6,9938,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.1872763,877.1612778,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,1446,92,6,9937,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.3538064,877.3827882,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,877.062281,608.2436407,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,1446,92,6,9936,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.4100934,877.2836576,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,1446,92,6,9935,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.5764799,877.5048619,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,877.1846812,608.4663357,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,1446,92,6,9934,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.632645,877.405752,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,1446,92,6,9933,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.7988882,877.6266511,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,877.3067961,608.6887654,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,1446,92,6,9932,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.8549315,877.5275621,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,1446,92,6,9931,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.0210317,877.7481568,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,877.4286268,608.9109304,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,1446,92,6,9930,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.0769536,877.6490888,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,1446,92,6,9929,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.242911,877.8693798,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,877.5501744,609.1328311,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,1446,92,6,9928,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.2987116,877.7703331,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,232,92,6,11141,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.2239398,877.5203252,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,877.2016254,609.1139291,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,272,92,6,11100,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.0471474,876.9675048,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,77,92,6,11294,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.9417706,876.6581593,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,876.3401624,608.8318812,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.2,1446,92,6,9924,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.9976242,876.5602782,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.2,1446,92,6,9923,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.1633017,876.780224,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,876.4625483,609.0534336,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,1446,92,6,9922,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.2190344,876.682362,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,1446,92,6,9921,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.3845697,876.9020062,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,876.584651,609.2747231,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,1446,92,6,9920,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.4401819,876.8041635,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,1446,92,6,9919,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.6055753,877.0235067,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,876.7064715,609.4957501,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,1446,92,6,9918,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.6610672,876.9256835,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,1446,92,6,9917,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.8263189,877.1447267,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,876.8280108,609.7165152,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,1446,92,6,9916,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.8816907,877.0469231,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,1446,92,6,9915,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,610.0468009,877.2656671,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,876.9492698,609.9370188,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,1446,92,6,9914,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,610.1020529,877.1678832,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,525,92,6,10834,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,610.0852575,877.0326421,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,876.7166987,609.9755328,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,291,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,876.4919417,609.912606,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,290,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,876.2669735,609.8495069,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,275,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,876.0364264,609.7834747,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,294,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,875.8133384,609.7212145,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,289,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,875.5885057,609.6579933,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,60,92,6,11304,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.549665,875.2761394,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,128,92,6,11229,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.4547783,874.9900459,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,412,92,6,10944,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.4158786,874.8128588,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,77,92,6,11278,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.3110104,874.5076511,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,874.1938815,609.2016542,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,1446,92,6,9908,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.3664107,874.4124618,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,874.0989683,609.2570866,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,1446,92,6,9907,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.4217674,874.3174179,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.3,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,874.0042001,609.3124754,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.3,1446,92,6,9906,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.4770805,874.2225191,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,873.9095765,609.3678206,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1446,92,6,9905,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.53235,874.1277651,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,873.8150972,609.4231223,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,638,92,6,10712,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.4287399,873.7252287,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,873.4129524,609.3195755,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,827,92,6,10522,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.3623502,873.395278,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,77,92,6,11271,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.2577603,873.0921203,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,872.7804414,609.1486938,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1446,92,6,9901,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.3130401,872.9984785,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,1446,92,6,9900,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.4773218,873.2163498,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,872.9049791,609.3682764,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1446,92,6,9899,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.5324828,873.1227204,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,1446,92,6,9898,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.6966248,873.3402962,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,873.0292331,609.5876005,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1446,92,6,9897,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.7516673,873.2466793,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,1446,92,6,9896,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.9156697,873.4639605,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,873.1532044,609.8066667,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,754,92,6,10587,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.8349343,873.1080364,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,77,92,6,11263,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.7304978,872.806366,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,872.4962121,609.6215951,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1035,92,6,10304,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.7049373,872.5577433,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,77,92,6,11261,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.6005877,872.2566238,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,871.9470299,609.4917744,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1022,92,6,10315,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.5725475,872.0037821,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,270,92,6,11066,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.5060689,871.7761815,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,77,92,6,11258,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.4018399,871.4758125,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,871.1669815,609.2931507,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1446,92,6,9888,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.4568578,871.3840634,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,871.0755002,609.3482003,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1446,92,6,9887,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.5118326,871.2924528,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,1446,92,6,9886,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.6754009,871.5092418,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.4,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,871.2009804,609.5667644,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.4,1446,92,6,9885,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.730258,871.4176404,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,1446,92,6,9884,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.8936877,871.6341372,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,871.326177,609.7850723,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,1446,92,6,9883,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.9484274,871.5425452,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,446,92,6,10882,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.9164063,871.3823861,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,871.0748683,609.80785,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,294,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,870.8578413,609.7461929,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,294,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,870.6409774,609.6845598,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,292,128,6,0,192.168.31.185,62.212.240.17,61160,443,24,0,0,0,0,870.423525,609.6225605,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,60,92,6,11273,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.5153171,870.1190834,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,115,92,6,11211,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.4188451,869.8355238,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,271,92,6,11054,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.3528379,869.6107357,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,869.3046904,609.2445398,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,77,92,6,11247,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.1407682,869.0075019,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,1021,92,6,10302,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.2210526,869.0644919,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,868.7589955,609.1128435,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,270,92,6,11052,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,609.0467654,868.5346572,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,273,92,6,11048,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.9812975,868.3116105,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,868.006739,608.8731983,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,1038,92,6,10282,62.212.240.17,192.168.31.185,443,61160,24,0,0,0,0,608.9567673,868.0703593,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,77,92,6,11242,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.8531931,867.7744108,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,867.4700823,608.745182,tcp,62.212.240.17192.168.31.18544361160,normal
15:40.5,1446,92,6,9872,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,608.9081355,867.6863551,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,1446,92,6,9871,62.212.240.17,192.168.31.185,443,61160,16,0,0,0,0,609.0710255,867.9024664,tcp,192.168.31.18562.212.240.1761160443,normal
15:40.5,54,128,6,0,192.168.31.185,62.212.240.17,61160,443,16,0,0,0,0,867.5984311,608.963035,tcp,62.212.240.17192.168.31.18544361160,normal
